season,week,type,home_team,away_team,home_score,away_score,total,game_id
2019,12,reg,LA,BAL,6,45,51,2019112500
2019,13,reg,DET,CHI,20,24,44,2019112800
2019,13,reg,DAL,BUF,15,26,41,2019112801
2019,13,reg,ATL,NO,18,26,44,2019112802
2019,13,reg,IND,TEN,17,31,48,2019120103
2019,13,reg,CIN,NYJ,22,6,28,2019120102
2019,13,reg,CAR,WAS,21,29,50,2019120101
2019,13,reg,BAL,SF,20,17,37,2019120100
2019,13,reg,JAX,TB,11,28,39,2019120104
2019,13,reg,PIT,CLE,20,13,33,2019120110
2019,13,reg,NYG,GB,13,31,44,2019120107
2019,13,reg,MIA,PHI,37,31,68,2019120106
2019,13,reg,ARI,LA,7,34,41,2019120108
2019,13,reg,DEN,LAC,23,20,43,2019120109
2019,13,reg,KC,OAK,40,9,49,2019120105
2019,13,reg,HOU,NE,28,22,50,2019120111
2019,13,reg,SEA,MIN,37,30,67,2019120200
2019,14,reg,CHI,DAL,31,24,55,2019120500
2019,14,reg,ATL,CAR,40,20,60,2019120800
2019,14,reg,TB,IND,38,35,73,2019120808
2019,14,reg,NYJ,MIA,22,21,43,2019120807
2019,14,reg,NO,SF,46,48,94,2019120806
2019,14,reg,MIN,DET,20,7,27,2019120805
2019,14,reg,HOU,DEN,24,38,62,2019120804
2019,14,reg,BUF,BAL,17,24,41,2019120801
2019,14,reg,CLE,CIN,27,19,46,2019120802
2019,14,reg,GB,WAS,20,15,35,2019120803
2019,14,reg,JAX,LAC,10,45,55,2019120809
2019,14,reg,ARI,PIT,17,23,40,2019120810
2019,14,reg,OAK,TEN,21,42,63,2019120812
2019,14,reg,NE,KC,16,23,39,2019120811
2019,14,reg,LA,SEA,28,12,40,2019120813
2019,14,reg,PHI,NYG,23,17,40,2019120900
2019,15,reg,BAL,NYJ,42,21,63,2019121200
2019,15,reg,CIN,NE,13,34,47,2019121501
2019,15,reg,DET,TB,17,38,55,2019121502
2019,15,reg,TEN,HOU,21,24,45,2019121507
2019,15,reg,KC,DEN,23,3,26,2019121504
2019,15,reg,NYG,MIA,36,20,56,2019121505
2019,15,reg,WAS,PHI,27,37,64,2019121508
2019,15,reg,CAR,SEA,24,30,54,2019121500
2019,15,reg,GB,CHI,21,13,34,2019121503
2019,15,reg,LAC,MIN,10,39,49,2019121513
2019,15,reg,OAK,JAX,16,20,36,2019121510
2019,15,reg,ARI,CLE,38,24,62,2019121509
2019,15,reg,DAL,LA,44,21,65,2019121511
2019,15,reg,SF,ATL,22,29,51,2019121512
2019,15,reg,PIT,BUF,10,17,27,2019121506
2019,15,reg,NO,IND,34,7,41,2019121600
2019,16,reg,TB,HOU,20,23,43,2019122100
2019,16,reg,NE,BUF,24,17,41,2019122101
2019,16,reg,SF,LA,34,31,65,2019122102
2019,16,reg,MIA,CIN,38,35,73,2019122208
2019,16,reg,NYJ,PIT,16,10,26,2019122209
2019,16,reg,WAS,NYG,35,41,76,2019122211
2019,16,reg,IND,CAR,38,6,44,2019122207
2019,16,reg,CLE,BAL,15,31,46,2019122206
2019,16,reg,ATL,JAX,24,12,36,2019122205
2019,16,reg,TEN,NO,28,38,66,2019122210
2019,16,reg,LAC,OAK,17,24,41,2019122201
2019,16,reg,DEN,DET,27,17,44,2019122200
2019,16,reg,SEA,ARI,13,27,40,2019122213
2019,16,reg,PHI,DAL,17,9,26,2019122212
2019,16,reg,CHI,KC,3,26,29,2019122214
2019,16,reg,MIN,GB,10,23,33,2019122300
2019,17,reg,CIN,CLE,33,23,56,2019122903
2019,17,reg,NE,MIA,24,27,51,2019122910
2019,17,reg,MIN,CHI,19,21,40,2019122909
2019,17,reg,KC,LAC,31,21,52,2019122908
2019,17,reg,BUF,NYJ,6,13,19,2019122901
2019,17,reg,DET,GB,20,23,43,2019122905
2019,17,reg,CAR,NO,10,42,52,2019122902
2019,17,reg,TB,ATL,22,28,50,2019122912
2019,17,reg,NYG,PHI,17,34,51,2019122911
2019,17,reg,HOU,TEN,14,35,49,2019122906
2019,17,reg,DAL,WAS,47,16,63,2019122904
2019,17,reg,BAL,PIT,28,10,38,2019122900
2019,17,reg,JAX,IND,38,20,58,2019122907
2019,17,reg,DEN,OAK,16,15,31,2019122913
2019,17,reg,LA,ARI,31,24,55,2019122914
2019,17,reg,SEA,SF,21,26,47,2019122915
2019,18,post,APR,NPR,,,,2020012600
2019,18,post,HOU,BUF,22,19,41,2020010400
2019,18,post,NE,TEN,13,20,33,2020010401
2019,18,post,NO,MIN,20,26,46,2020010500
2019,18,post,PHI,SEA,9,17,26,2020010501
2019,18,post,SF,MIN,27,10,37,2020011100
2019,18,post,BAL,TEN,12,28,40,2020011101
2019,18,post,KC,HOU,51,31,82,2020011200
2019,18,post,GB,SEA,28,23,51,2020011201
2019,18,post,KC,TEN,35,24,59,2020011900
2019,18,post,SF,GB,37,20,57,2020011901
2019,18,post,KC,SF,31,20,51,2020020200
